Entry	Entry name	Protein names	Gene names	Organism	EC number	Mass	Cross-reference (PDB)	Gene ID
Q8NTP0	Q8NTP0_CORGL	Hypothetical membrane protein	Cgl0266	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		16,528		Cgl0266
O52377	AROQ_CORGL	3-dehydroquinate dehydratase (3-dehydroquinase) (EC 4.2.1.10) (Type II DHQase)	aroQ aroD Cgl0423 cg0503	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.2.1.10	15,448		Cgl0423
O06754	BRNQ_CORGL	Branched-chain amino acid transport system carrier protein (Branched-chain amino acid uptake carrier)	brnQ Cgl2310 cg2537	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		44,832		Cgl2310
Q8NU60	Q8NU60_CORGL	Predicted acetyltransferases and hydrolases with the alpha/beta hydrolase fold (EC 3.1.1.3)	Cgl0080	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.1.1.3	35,814		Cgl0080
Q8NTX9	Q8NTX9_CORGL	Sugar phosphate isomerases/epimerases	Cgl0172	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		37,329		Cgl0172
Q8NSH8	PRPB1_CORGL	Probable 2-methylisocitrate lyase 1 (2-MIC) (MICL) (EC 4.1.3.30) ((2R,3S)-2-methylisocitrate lyase)	prpB1 Cgl0695 cg0797	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.1.3.30	33,415		Cgl0695
Q8NS37	Q8NS37_CORGL	3'-Phosphoadenosine 5'-phosphosulfate (PAPS) 3'-phosphatase	Cgl0845	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		27,282		Cgl0845
Q8NLN3	Q8NLN3_CORGL	Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)	Cgl2907	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.1.4.46	31,432		Cgl2907
Q8NRU9	KPRS_CORGL	Ribose-phosphate pyrophosphokinase (RPPK) (EC 2.7.6.1) (5-phospho-D-ribosyl alpha-1-diphosphate) (Phosphoribosyl diphosphate synthase) (Phosphoribosyl pyrophosphate synthase) (P-Rib-PP synthase) (PRPP synthase) (PRPPase)	prs prsA Cgl0942 cg1075	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.6.1	35,551		Cgl0942
P48242	GLUB_CORGL	Glutamate-binding protein GluB (Glutamate uptake system protein GluB)	gluB Cgl1951 cg2137	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		31,668		Cgl1951
Q8NSB5	Q8NSB5_CORGL	Uncharacterized protein	Cgl0761	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		24,572		Cgl0761
Q8NLP6	SYS_CORGL	Serine--tRNA ligase (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)	serS Cgl2893 cg3201	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.1.1.11	46,472		Cgl2893
Q8NU59	Q8NU59_CORGL	Predicted acetyltransferases and hydrolases with the alpha/beta hydrolase fold (EC 3.1.1.3)	Cgl0081	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.1.1.3	33,282		Cgl0081
P66326	RS10_CORGL	30S ribosomal protein S10	rpsJ Cgl0504 cg0593	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		11,470		Cgl0504
Q79VE3	Q79VE3_CORGL	Glutamine synthetase (EC 6.3.1.2)	Cgl2214	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.3.1.2	53,301		Cgl2214
P58897	COAE_CORGL	Dephospho-CoA kinase (EC 2.7.1.24) (Dephosphocoenzyme A kinase)	coaE Cgl1361 cg1538	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.1.24	21,663		Cgl1361
Q8NP57	Q8NP57_CORGL	Phosphatidylglycerophosphate synthase (EC 2.7.8.5)	Cgl1964	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.8.5	22,177		Cgl1964
Q8NMD4	NAGB_CORGL	Glucosamine-6-phosphate deaminase (EC 3.5.99.6) (GlcN6P deaminase) (GNPDA) (Glucosamine-6-phosphate isomerase)	nagB Cgl2644 cg2928	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.5.99.6	27,278		Cgl2644
Q79VE5	Q79VE5_CORGL	Branched-chain-amino-acid transaminase (EC 2.6.1.42)	Cgl2204	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.6.1.42	41,691		Cgl2204
Q8NSW2	Q8NSW2_CORGL	Cytochrome P450	Cgl0553	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		48,275	5GWE;5XJN;7CCF;	Cgl0553
Q79VJ4	URE2_CORGL	Urease subunit beta (EC 3.5.1.5) (Urea amidohydrolase subunit beta)	ureB Cgl0085 cg0114	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.5.1.5	17,568		Cgl0085
Q8NU72	Q8NU72_CORGL	H+/citrate symporter	Cgl0067	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		51,145		Cgl0067
Q8NMT0	Q8NMT0_CORGL	Gluconokinase (EC 2.7.1.12)	Cgl2485	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.1.12	18,470		Cgl2485
Q8NT35	Q8NT35_CORGL	PLP-dependent aminotransferases (EC 2.6.1.19)	Cgl0479	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.6.1.19	46,508	6J2V;	Cgl0479
Q8NMH8	Q8NMH8_CORGL	Na+/H+-dicarboxylate symporters	Cgl2595	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		47,237		Cgl2595
Q8NR06	Q8NR06_CORGL	Predicted Na+-dependent transporter	Cgl1258	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		34,741		Cgl1258
Q8NTC5	Q8NTC5_CORGL	Formyltetrahydrofolate deformylase (EC 3.5.1.10) (Formyl-FH(4) hydrolase)	purU Cgl0382	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.5.1.10	34,256		Cgl0382
Q8NM23	PURT_CORGL	Formate-dependent phosphoribosylglycinamide formyltransferase (EC 6.3.1.21) (5'-phosphoribosylglycinamide transformylase 2) (Formate-dependent GAR transformylase) (GAR transformylase 2) (GART 2) (Non-folate glycinamide ribonucleotide transformylase) (Phosphoribosylglycinamide formyltransferase 2)	purT Cgl2759 cg3054	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.3.1.21	44,050		Cgl2759
Q8NN43	NDK_CORGL	Nucleoside diphosphate kinase (NDK) (NDP kinase) (EC 2.7.4.6) (Nucleoside-2-P kinase)	ndk Cgl2370 cg2603	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.4.6	14,800		Cgl2370
Q8NTN7	Q8NTN7_CORGL	NADH:ubiquinone oxidoreductase subunit 5 (Chain L)/Multisubunit Na+/H+ antiporter, MnhA subunit	Cgl0269	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		102,947		Cgl0269
Q8NTI0	Q8NTI0_CORGL	Predicted glycosyltransferases	Cgl0327	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		38,571		Cgl0327
Q8NRC3	ODO12_CORGL	2-oxoglutarate dehydrogenase E1/E2 component (ODH E1/E2 component) [Includes: 2-oxoglutarate dehydrogenase E1 component (ODH E1 component) (EC 1.2.4.2) (Alpha-ketoglutarate dehydrogenase E1 component) (KDH E1 component); Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61) (2-oxoglutarate dehydrogenase complex E2 component) (ODH E2 component) (OGDC-E2) (Dihydrolipoamide succinyltransferase)]	odhA Cgl1129 cg1280	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.2.4.2; 2.3.1.61	134,664		Cgl1129
Q9Z470	AROA_CORGL	3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19) (5-enolpyruvylshikimate-3-phosphate synthase) (EPSP synthase) (EPSPS)	aroA Cgl0764 cg0873	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.5.1.19	45,528		Cgl0764
Q9Z471	HIS2_CORGL	Phosphoribosyl-ATP pyrophosphatase (PRA-PH) (EC 3.6.1.31)	hisE Cgl1505 cg1699	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.6.1.31	9,822		Cgl1505
Q8NTH3	Q8NTH3_CORGL	dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)	Cgl0334	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.2.1.46	41,965		Cgl0334
Q8NNC6	SYG_CORGL	Glycine--tRNA ligase (EC 6.1.1.14) (Glycyl-tRNA synthetase) (GlyRS)	glyQS glyS Cgl2278 cg2499	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.1.1.14	53,044		Cgl2278
Q8NSX9	Q8NSX9_CORGL	Histone acetyltransferase HPA2 and related acetyltransferases	Cgl0536	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		17,177		Cgl0536
Q8NS05	Q8NS05_CORGL	5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2)	Cgl0881	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.3.3.2	20,578		Cgl0881
Q8NMJ3	Q8NMJ3_CORGL	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase (EC 2.6.1.42)	Cgl2580	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.6.1.42	33,912	3SNO;	Cgl2580
Q8NSJ1	Q8NSJ1_CORGL	D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)	Cgl0680	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.4.16.4	39,753		Cgl0680
Q8NQK7	KCY_CORGL	Cytidylate kinase (CK) (EC 2.7.4.25) (Cytidine monophosphate kinase) (CMP kinase)	cmk Cgl1427 cg1616	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.4.25	24,139		Cgl1427
Q8NNY9	Q8NNY9_CORGL	Thiamine-phosphate synthase (TP synthase) (TPS) (EC 2.5.1.3) (Thiamine-phosphate pyrophosphorylase) (TMP pyrophosphorylase) (TMP-PPase)	thiE Cgl2038	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.5.1.3	23,130		Cgl2038
Q8NSC3	Q8NSC3_CORGL	Thymidylate kinase (EC 2.7.4.9) (dTMP kinase)	tmk Cgl0753	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.4.9	22,378		Cgl0753
Q8NTU9	Q8NTU9_CORGL	NADPH:quinone reductase and related Zn-dependent oxidoreductases	Cgl0203	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		33,176		Cgl0203
Q8NS21	PUR9_CORGL	Bifunctional purine biosynthesis protein PurH [Includes: Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3) (AICAR transformylase); IMP cyclohydrolase (EC 3.5.4.10) (ATIC) (IMP synthase) (Inosinicase)]	purH Cgl0861 cg0984	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.1.2.3; 3.5.4.10	55,760		Cgl0861
Q8NT34	Q8NT34_CORGL	NAD-dependent aldehyde dehydrogenases (EC 1.2.1.16)	Cgl0480	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.2.1.16	47,698		Cgl0480
Q8NMN0	Q8NMN0_CORGL	Phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent) (EC 5.4.2.2)	Cgl2541	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	5.4.2.2	59,207		Cgl2541
A9YK67	A9YK67_DROME	Uroporphyrinogen-III synthase (EC 4.2.1.75) (Hydroxymethylbilane hydrolyase [cyclizing]) (Uroporphyrinogen-III cosynthase) (Fragment)	CG1885	Drosophila melanogaster (Fruit fly)	4.2.1.75	26,276		cg1885
A9YK77	A9YK77_DROME	Uroporphyrinogen-III synthase (EC 4.2.1.75) (Hydroxymethylbilane hydrolyase [cyclizing]) (Uroporphyrinogen-III cosynthase) (Fragment)	CG1885	Drosophila melanogaster (Fruit fly)	4.2.1.75	26,285		cg1885
Q9W3B3	Q9W3B3_DROME	Uroporphyrinogen-III synthase (EC 4.2.1.75) (Hydroxymethylbilane hydrolyase [cyclizing]) (Uroporphyrinogen-III cosynthase)	Uros1 Dmel\CG1885 CG1885 Dmel_CG1885	Drosophila melanogaster (Fruit fly)	4.2.1.75	30,895		cg1885
Q8NTA7	Q8NTA7_CORGL	Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II (EC 6.2.1.3)	Cgl0400	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.2.1.3	62,688		Cgl0400
Q8NMN3	Q8NMN3_CORGL	Uncharacterized protein involved in propionate catabolism	Cgl2538	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		49,273		Cgl2538
Q8NMK7	SUCC_CORGL	Succinate--CoA ligase [ADP-forming] subunit beta (EC 6.2.1.5) (Succinyl-CoA synthetase subunit beta) (SCS-beta)	sucC Cgl2566 cg2837	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.2.1.5	41,764		Cgl2566
Q9XDZ7	MURI_CORGL	Glutamate racemase (EC 5.1.1.3)	murI Cgl2509 cg2762	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	5.1.1.3	29,230		Cgl2509
Q8NMK4	Q8NMK4_CORGL	Acetyl-CoA hydrolase (EC 2.8.3.-)	Cgl2569	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.8.3.-	55,946		Cgl2569
Q8NQP3	Q8NQP3_CORGL	ABC-type transporter, permease components	Cgl1383	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		34,072		Cgl1383
Q9X712	PANB_CORGL	3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11) (Ketopantoate hydroxymethyltransferase) (KPHMT)	panB Cgl0114 cg0149	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.1.2.11	28,324		Cgl0114
Q8NNN2	MRAY_CORGL	Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13) (UDP-MurNAc-pentapeptide phosphotransferase)	mraY Cgl2161 cg2372	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.8.13	39,268		Cgl2161
Q8NTY8	Q8NTY8_CORGL	AP_endonuc_2 domain-containing protein	Cgl0163	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		35,529		Cgl0163
Q8NQZ9	ILVD_CORGL	Dihydroxy-acid dehydratase (DAD) (EC 4.2.1.9)	ilvD Cgl1268 cg1432	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.2.1.9	64,674		Cgl1268
Q8NQV3	GPDA_CORGL	Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94) (NAD(P)H-dependent glycerol-3-phosphate dehydrogenase)	gpsA Cgl1320 cg1492	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.1.1.94	34,682		Cgl1320
Q8NN21	Q8NN21_CORGL	Acetyl-CoA acetyltransferases	Cgl2392	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		42,590		Cgl2392
Q8NS49	MCTC_CORGL	Monocarboxylic acid transporter	mctC Cgl0833	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		57,268		Cgl0833
Q8NNN1	Q8NNN1_CORGL	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10) (D-alanyl-D-alanine-adding enzyme)	murF Cgl2162	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.3.2.10	53,266		Cgl2162
Q8NLF6	Q8NLF6_CORGL	Peptidoglycan glycosyltransferase (EC 2.4.1.129)	Cgl2986	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.4.1.129	76,168		Cgl2986
Q8NLN1	Q8NLN1_CORGL	Pyruvate kinase (EC 2.7.1.40)	Cgl2910	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.1.40	58,547		Cgl2910
Q8NL67	Q8NL67_CORGL	Hypothetical membrane protein	Cgl3082	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		12,018		Cgl3082
P12880	CAPP_CORGL	Phosphoenolpyruvate carboxylase (PEPC) (PEPCase) (EC 4.1.1.31)	ppc Cgl1585 cg1787	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.1.1.31	103,198		Cgl1585
Q8NQ53	RISB_CORGL	6,7-dimethyl-8-ribityllumazine synthase (DMRL synthase) (LS) (Lumazine synthase) (EC 2.5.1.78)	ribH Cgl1594 cg1797	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.5.1.78	16,476		Cgl1594
Q8NRA8	Q8NRA8_CORGL	Predicted hydrolases or acyltransferases (Alpha/beta hydrolase superfamily)	Cgl1144	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		28,756		Cgl1144
H7C6C4	H7C6C4_CORGL	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	Cgl2184	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.3.1.51	27,143		Cgl2184
P06562	TRPA_CORGL	Tryptophan synthase alpha chain (EC 4.2.1.20)	trpA Cgl3035 cg3364	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.2.1.20	29,075		Cgl3035
Q8NNH0	Q8NNH0_CORGL	Galactokinase (EC 2.7.1.6)	Cgl2233	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.1.6	46,334		Cgl2233
Q8NR75	Q8NR75_CORGL	Predicted hydrolases or acyltransferases (Alpha/beta hydrolase superfamily)	Cgl1178	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		55,955		Cgl1178
Q8NT73	GSA_CORGL	Glutamate-1-semialdehyde 2,1-aminomutase (GSA) (EC 5.4.3.8) (Glutamate-1-semialdehyde aminotransferase) (GSA-AT)	hemL Cgl0437 cg0518	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	5.4.3.8	46,017		Cgl0437
Q8NMV3	Q8NMV3_CORGL	ABC-type transporter, periplasmic component	Cgl2461	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		49,448		Cgl2461
Q8NP81	Q8NP81_CORGL	Fructose-1-phosphate kinase and related fructose-6-phosphate kinase (PfkB) (EC 2.7.1.11) (EC 2.7.1.56)	Cgl1935	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.1.11; 2.7.1.56	34,006		Cgl1935
Q8NPZ7	Q8NPZ7_CORGL	Acyl-CoA thioesterase (EC 3.1.2.-)	Cgl1664	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.1.2.-	31,831		Cgl1664
Q8NQ63	Q8NQ63_CORGL	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)	zwf Cgl1576	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.1.1.49	54,243		Cgl1576
Q8NR11	Q8NR11_CORGL	ABC-type transporter, permease components	Cgl1253	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		33,054		Cgl1253
Q8NQA8	Q8NQA8_CORGL	Methylmalonyl-CoA mutase, N-terminal domain/subunit (EC 5.4.99.2)	Cgl1530	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	5.4.99.2	65,432		Cgl1530
Q8NQZ4	Q8NQZ4_CORGL	ABC-type nitrate/sulfonate/taurine/bicarbonate transport systems, periplasmic components	Cgl1277	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		31,439		Cgl1277
Q8NQM1	NADK_CORGL	NAD kinase (EC 2.7.1.23) (ATP-dependent NAD kinase)	nadK Cgl1413 cg1601	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.1.23	31,155		Cgl1413
Q8NN33	MDH_CORGL	Malate dehydrogenase (EC 1.1.1.37)	mdh Cgl2380 cg2613	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.1.1.37	34,908	6ITK;	Cgl2380
Q59200	ASPA_CORGL	Aspartate ammonia-lyase (Aspartase) (EC 4.3.1.1)	aspA Cgl1503 cg1697	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.3.1.1	57,569		Cgl1503
Q8NM95	Q8NM95_CORGL	Uncharacterized protein	Cgl2683	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		72,796		Cgl2683
Q8NS03	Q8NS03_CORGL	Molybdopterin molybdenumtransferase (EC 2.10.1.1)	Cgl0883	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.10.1.1	44,181		Cgl0883
Q8NM92	Q8NM92_CORGL	Lysine--tRNA ligase (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS)	lysS Cgl2687	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.1.1.6	58,927		Cgl2687
Q8NT81	Q8NT81_CORGL	Uroporphyrinogen-III synthase (EC 2.1.1.107)	Cgl0429	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.1.1.107	63,473		Cgl0429
Q9X713	PANC_CORGL	Pantothenate synthetase (PS) (EC 6.3.2.1) (Pantoate--beta-alanine ligase) (Pantoate-activating enzyme)	panC Cgl0113 cg0148	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.3.2.1	29,888		Cgl0113
