Entry	Entry name	Protein names	Gene names	Organism	EC number	Mass	Cross-reference (PDB)	Gene ID
Q8NQY0	Q8NQY0_CORGL	Isochorismate synthase (EC 5.4.4.2)	Cgl1292	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	5.4.4.2	40,373		Cgl1292
Q8NL61	Q8NL61_CORGL	Uncharacterized membrane protein, putative virulence factor	Cgl3088	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		114,324		Cgl3088
Q8NRS0	Q8NRS0_CORGL	Uncharacterized protein	Cgl0975	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		19,714		Cgl0975
Q8NS73	Q8NS73_CORGL	Uncharacterized protein	Cgl0806	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		11,381		Cgl0806
Q8NTL7	Q8NTL7_CORGL	Enoyl-CoA hydratase 2 (EC 4.2.1.119) (Enoyl-CoA hydratase 2)	Cgl0289	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.2.1.119	17,178		Cgl0289
Q8NPR3	Q8NPR3_CORGL	Uncharacterized protein	Cgl1748	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		20,379		Cgl1748
Q8NMK5	Q8NMK5_CORGL	AB hydrolase-1 domain-containing protein	Cgl2568	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		30,240		Cgl2568
P31026	DHE4_CORGL	NADP-specific glutamate dehydrogenase (NADP-GDH) (EC 1.4.1.4)	gdh Cgl2079 cg2280	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.4.1.4	48,988	5IJZ;	Cgl2079
Q8NR09	RBSD_CORGL	D-ribose pyranase (EC 5.4.99.62)	rbsD Cgl1255 cg1414	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	5.4.99.62	13,321		Cgl1255
Q8NL60	Q8NL60_CORGL	DNA-directed RNA polymerase specialized sigma subunits, sigma24 homologs	Cgl3089	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		22,723		Cgl3089
Q8NN08	Q8NN08_CORGL	Uncharacterized protein	Cgl2405	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		19,613		Cgl2405
Q8NMY1	Q8NMY1_CORGL	Phytoene dehydrogenase and related proteins (EC 1.3.-.-)	Cgl2432	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.3.-.-	43,929		Cgl2432
Q8NQP6	RL20_CORGL	50S ribosomal protein L20	rplT Cgl1380 cg1565	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		14,725		Cgl1380
Q8NRH6	Q8NRH6_CORGL	Uncharacterized BCR	Cgl1073	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		12,804		Cgl1073
Q8NTW4	AFTA_CORGL	Galactan 5-O-arabinofuranosyltransferase (EC 2.4.2.46) (Arabinofuranosyltransferase AftA)	aftA Cgl0188 cg0236	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.4.2.46	72,570		Cgl0188
Q79VG9	ATPF_CORGL	ATP synthase subunit b (ATP synthase F(0) sector subunit b) (ATPase subunit I) (F-type ATPase subunit b) (F-ATPase subunit b)	atpF Cgl1208 cg1364	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		21,095		Cgl1208
Q8NSZ6	Q8NSZ6_CORGL	Hypothetical membrane protein	Cgl0519	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		12,182		Cgl0519
Q8NP30	Y1995_CORGL	UPF0246 protein Cgl1995/cg2186	Cgl1995 cg2186	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		26,634		Cgl1995
Q8NT40	Q8NT40_CORGL	Gamma-aminobutyrate permease and related permeases	Cgl0470	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		48,691		Cgl0470
Q8NNQ8	Q8NNQ8_CORGL	DNA-directed DNA polymerase (EC 2.7.7.7)	Cgl2130	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.7.7	132,382		Cgl2130
Q8NQV2	DDL_CORGL	D-alanine--D-alanine ligase (EC 6.3.2.4) (D-Ala-D-Ala ligase) (D-alanylalanine synthetase)	ddl ddlA Cgl1321 cg1493	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.3.2.4	38,560		Cgl1321
Q8NQA2	Q8NQA2_CORGL	Uncharacterized protein	Cgl1536	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		27,958		Cgl1536
Q8NST1	Q8NST1_CORGL	Uncharacterized protein	Cgl0586	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		9,161		Cgl0586
Q8NQ19	SYDND_CORGL	Aspartate--tRNA(Asp/Asn) ligase (EC 6.1.1.23) (Aspartyl-tRNA synthetase) (AspRS) (Non-discriminating aspartyl-tRNA synthetase) (ND-AspRS)	aspS Cgl1635 cg1841	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.1.1.23	67,010		Cgl1635
Q8NMJ0	Q8NMJ0_CORGL	Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1) (AIR synthase) (AIRS) (Phosphoribosyl-aminoimidazole synthetase)	purM Cgl2583	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.3.3.1	37,851		Cgl2583
Q8NSS2	Q8NSS2_CORGL	Uncharacterized protein	Cgl0596	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		15,409		Cgl0596
Q8NLB3	Q8NLB3_CORGL	Uncharacterized protein	Cgl3030	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		6,247		Cgl3030
Q8NP54	Q8NP54_CORGL	Membrane protein TerC, possibly involved in tellurium resistance	Cgl1967	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		41,293		Cgl1967
Q8NPV3	Q8NPV3_CORGL	Uncharacterized protein	Cgl1708	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		35,639		Cgl1708
Q8NNM5	Q8NNM5_CORGL	Hypothetical membrane protein	Cgl2168	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		14,084		Cgl2168
Q8NQ74	Q8NQ74_CORGL	Predicted transcriptional regulator	Cgl1565	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		25,098		Cgl1565
Q8NQ96	Q8NQ96_CORGL	GMP synthase-Glutamine amidotransferase domain (EC 6.3.5.2)	Cgl1542	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	6.3.5.2	27,808		Cgl1542
Q8NM84	GCH1_CORGL	GTP cyclohydrolase 1 (EC 3.5.4.16) (GTP cyclohydrolase I) (GTP-CH-I)	folE Cgl2695 cg2983	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.5.4.16	21,472		Cgl2695
Q8NQM9	Q8NQM9_CORGL	UPF0434 protein Cgl1405	Cgl1405	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		6,737	2JNY;	Cgl1405
Q8NTP1	Q8NTP1_CORGL	Hypothetical membrane protein	Cgl0265	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		9,842		Cgl0265
Q8NTB9	Q8NTB9_CORGL	Hypothetical membrane protein	Cgl0388	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		63,158	6JS9;6JSA;6JSC;6JSD;	Cgl0388
Q8NUA1	Q8NUA1_CORGL	ABC-type transporter, ATPase component	Cgl0038	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		28,286		Cgl0038
Q8NMY5	Q8NMY5_CORGL	Uncharacterized protein	Cgl2428	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		43,518		Cgl2428
Q8NR30	Q8NR30_CORGL	Uncharacterized protein related to capsule biosynthesis enzymes	Cgl1234	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		41,106		Cgl1234
Q8NSF2	Q8NSF2_CORGL	ABC-type transporter, permease components	Cgl0724	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		30,247		Cgl0724
Q8NPB3	Q8NPB3_CORGL	Ribonuclease D (EC 3.1.26.3)	Cgl1901	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.1.26.3	47,454		Cgl1901
Q8NQR6	Q8NQR6_CORGL	SAM-dependent methyltransferases	Cgl1358	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		24,171		Cgl1358
Q8NSW5	Q8NSW5_CORGL	Dehydrogenases with different specificities (Related to short-chain alcohol dehydrogenases)	Cgl0550	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		25,659		Cgl0550
Q8NRH7	Q8NRH7_CORGL	Predicted Zn-dependent hydrolases of the beta-lactamase fold	Cgl1072	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		21,950		Cgl1072
Q8NSM7	Q8NSM7_CORGL	Diphtheria toxin repressor (Iron-dependent diphtheria tox regulatory element) (Tox regulatory factor)	Cgl0641	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		24,610		Cgl0641
Q8NTA2	Q8NTA2_CORGL	Uncharacterized protein	Cgl0405	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		34,398		Cgl0405
Q9RHM3	UREE_CORGL	Urease accessory protein UreE	ureE Cgl0087 cg0116	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		17,644		Cgl0087
Q8NSZ9	RL29_CORGL	50S ribosomal protein L29	rpmC Cgl0516 cg0603	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		8,765		Cgl0516
Q8NP06	RLMN_CORGL	Probable dual-specificity RNA methyltransferase RlmN (EC 2.1.1.192) (23S rRNA (adenine(2503)-C(2))-methyltransferase) (23S rRNA m2A2503 methyltransferase) (Ribosomal RNA large subunit methyltransferase N) (tRNA (adenine(37)-C(2))-methyltransferase) (tRNA m2A37 methyltransferase)	rlmN Cgl2020 cg2214	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.1.1.192	40,033		Cgl2020
Q8NQ85	Q8NQ85_CORGL	Integrase	Cgl1553	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		16,590		Cgl1553
Q8NS56	Q8NS56_CORGL	Uncharacterized protein	Cgl0823	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		25,868		Cgl0823
Q8NLS3	TRMB_CORGL	tRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.33) (tRNA (guanine(46)-N(7))-methyltransferase) (tRNA(m7G46)-methyltransferase)	trmB Cgl2865 cg3172	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.1.1.33	28,806		Cgl2865
Q8NSB0	Q8NSB0_CORGL	Hypothetical membrane protein	Cgl0769	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		15,296		Cgl0769
Q8NT21	RS12_CORGL	30S ribosomal protein S12	rpsL Cgl0493 cg0581	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		13,430		Cgl0493
Q8NU36	Q8NU36_CORGL	Transcriptional regulators of sugar metabolism	Cgl0111	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		30,572		Cgl0111
Q8NT82	Q8NT82_CORGL	ABC-type transporter, periplasmic component	Cgl0428	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		37,216		Cgl0428
Q8NLP0	Q8NLP0_CORGL	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit and related amidases	Cgl2900	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		39,970		Cgl2900
Q8NNV3	Q8NNV3_CORGL	ABC-type transporter, ATPase component and permease component	Cgl2077	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		58,186		Cgl2077
Q8NMH0	Q8NMH0_CORGL	Dipeptide/tripeptide permease	Cgl2603	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		47,733		Cgl2603
Q8NMJ9	Q8NMJ9_CORGL	Phosphate transport system permease protein	Cgl2574	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		35,707		Cgl2574
Q8NU57	Q8NU57_CORGL	Transcriptional regulators	Cgl0083	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		19,144		Cgl0083
Q8NR31	Q8NR31_CORGL	Hypothetical membrane protein	Cgl1233	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		11,121		Cgl1233
Q8NS58	Q8NS58_CORGL	Uncharacterized protein	Cgl0821	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		19,518		Cgl0821
Q8NM56	Q8NM56_CORGL	Hypothetical membrane protein	Cgl2724	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		95,641		Cgl2724
Q8NNT3	Q8NNT3_CORGL	Hypothetical membrane protein	Cgl2104	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		22,540		Cgl2104
Q8NQX3	Q8NQX3_CORGL	Uncharacterized protein	Cgl1299	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		6,651		Cgl1299
Q8NSJ8	Q8NSJ8_CORGL	Hypothetical membrane protein	Cgl0673	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		6,626	7Q21;	Cgl0673
Q8NPL1	Q8NPL1_CORGL	Hypothetical membrane protein	Cgl1801	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		58,284		Cgl1801
Q8NRI4	Q8NRI4_CORGL	Transcriptional regulators	Cgl1064	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		18,156		Cgl1064
Q8NQM5	Q8NQM5_CORGL	Uncharacterized protein	Cgl1409	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		51,757		Cgl1409
Q8NR64	Q8NR64_CORGL	Uncharacterized CBS domain-containing proteins	Cgl1193	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		36,907		Cgl1193
Q8NR41	Q8NR41_CORGL	ABC-type transporter, periplasmic component	Cgl1223	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		33,564		Cgl1223
Q8NM53	Q8NM53_CORGL	Uncharacterized protein	Cgl2727	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		21,874		Cgl2727
Q8NQU7	Q8NQU7_CORGL	RecG-like helicases (EC 3.6.1.-)	Cgl1326	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.6.1.-	77,663		Cgl1326
Q8NM22	Q8NM22_CORGL	Hypothetical membrane protein	Cgl2760	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		32,069		Cgl2760
Q8NNX9	Q8NNX9_CORGL	Uncharacterized protein	Cgl2048	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		14,447		Cgl2048
P42455	LEU1_CORGL	2-isopropylmalate synthase (EC 2.3.3.13) (Alpha-IPM synthase) (Alpha-isopropylmalate synthase)	leuA Cgl0248 cg0303	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.3.3.13	68,188		Cgl0248
Q8NPI4	Q8NPI4_CORGL	Uncharacterized protein	Cgl1827	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		42,511		Cgl1827
Q8NLE8	Q8NLE8_CORGL	ABC-type transporter, ATPase component	Cgl2994	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		25,121		Cgl2994
Q8NT08	RL4_CORGL	50S ribosomal protein L4	rplD Cgl0507 cg0596	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		23,609		Cgl0507
Q8NTC2	Q8NTC2_CORGL	Uncharacterized BCR	Cgl0385	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		11,215		Cgl0385
Q8NTR0	Q8NTR0_CORGL	DNA polymerase III subunit gamma/tau (EC 2.7.7.7)	dnaX Cgl0242	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.7.7	82,163		Cgl0242
Q8NPK4	Q8NPK4_CORGL	Uncharacterized protein	Cgl1808	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		25,110		Cgl1808
Q8NP12	ISPG_CORGL	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin) (EC 1.17.7.3) (1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase)	ispG Cgl2014 cg2206	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.17.7.3	40,068		Cgl2014
Q8NNR3	Q8NNR3_CORGL	Uncharacterized protein	Cgl2124	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		8,599		Cgl2124
Q8NUB4	Q8NUB4_CORGL	Predicted transcriptional regulator containing an HTH domain and an uncharacterized domain shared with the mammalian protein Schlafen (EC 3.6.1.-)	Cgl0025	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.6.1.-	52,023		Cgl0025
Q8NLM8	Q8NLM8_CORGL	Predicted hydrolases of the HAD superfamily	Cgl2913	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		23,461		Cgl2913
Q8NQZ7	Q8NQZ7_CORGL	ABC-type nitrate/sulfonate/taurine/bicarbonate transport systems, ATPase components	Cgl1275	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		18,576		Cgl1275
Q8NQA7	Q8NQA7_CORGL	TVP38/TMEM64 family membrane protein	Cgl1531	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		25,686		Cgl1531
Q8NMM5	Q8NMM5_CORGL	Uncharacterized protein	Cgl2546	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		59,157		Cgl2546
Q8NP28	Q8NP28_CORGL	Mg-chelatase subunit ChlI	Cgl1997	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		39,632		Cgl1997
Q8NRK2	Q8NRK2_CORGL	SMI1_KNR4 domain-containing protein	Cgl1046	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		14,012		Cgl1046
Q79VH1	Q79VH1_CORGL	Sodium/proline symporter (Proline permease)	Cgl1163	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		56,647		Cgl1163
Q79VE2	GLNE_CORGL	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme (ATP:glutamine synthetase adenylyltransferase) (ATase) [Includes: Glutamine synthetase adenylyl-L-tyrosine phosphorylase (EC 2.7.7.89) (Adenylyl removase) (AR) (AT-N); Glutamine synthetase adenylyl transferase (EC 2.7.7.42) (Adenylyl transferase) (AT) (AT-C)]	glnE Cgl2228 cg2446	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.7.7.89; 2.7.7.42	116,395		Cgl2228
Q8NNH8	Q8NNH8_CORGL	Hypothetical membrane protein	Cgl2224	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		15,678		Cgl2224
Q8NQC3	UPPP_CORGL	Undecaprenyl-diphosphatase (EC 3.6.1.27) (Bacitracin resistance protein) (Undecaprenyl pyrophosphate phosphatase)	uppP bacA upk Cgl1515 cg1710	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	3.6.1.27	31,578		Cgl1515
Q8NN59	Q8NN59_CORGL	Phosphoglycerate mutase/fructose-2,6-bisphosphatase	Cgl2350	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		26,262		Cgl2350
Q8NRJ1	Q8NRJ1_CORGL	Mg-chelatase subunit ChlI	Cgl1057	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		47,396		Cgl1057
Q8NMH7	Q8NMH7_CORGL	Protease II	Cgl2596	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		78,920		Cgl2596
Q8NSX6	RL18_CORGL	50S ribosomal protein L18	rplR Cgl0539 cg0630	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)		14,745		Cgl0539
Q8NTH4	Q8NTH4_CORGL	dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133)	Cgl0333	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	1.1.1.133	49,153		Cgl0333
Q04513	ILVA_CORGL	L-threonine dehydratase biosynthetic IlvA (EC 4.3.1.19) (Threonine deaminase)	ilvA Cgl2127 cg2334	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	4.3.1.19	46,572		Cgl2127
Q8NQD1	Q8NQD1_CORGL	Methionine synthase (EC 2.1.1.13) (5-methyltetrahydrofolate--homocysteine methyltransferase)	Cgl1507	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	2.1.1.13	133,407		Cgl1507
